trip_id,1662,1664,2127,2141,2218,2225,2252,2254,2259,2260,2683,2684,2685,3055,3056,3057,3066,3608B,3609,3612,3613,6483B,6484B,6792,6799,6808B,6811B,6856B,6860B,7568
113712820239003001,05:37:00,,,05:30:00,,05:26:50,,,05:32:35,05:34:00,05:20:00,,05:24:00,05:30:38,05:32:01,,,,,05:20:17,05:21:05,,05:25:00,,05:22:00,,,05:22:55,05:35:27,
113712821239003001,,05:34:00,05:40:28,,05:38:04,,05:42:03,05:44:00,,,,05:49:00,,,,05:38:24,05:39:29,05:47:58,05:48:26,,,05:43:00,,05:47:00,,05:35:26,05:45:46,,,05:37:00
113712822239003001,05:59:00,,,05:52:00,,05:48:50,,,05:54:35,05:56:00,05:42:00,,05:46:00,05:52:38,05:54:01,,,,,05:42:17,05:43:05,,05:47:00,,05:44:00,,,05:44:55,05:57:27,
113712823239003001,,05:55:00,06:01:28,,05:59:04,,06:03:03,06:05:00,,,,06:10:00,,,,05:59:24,06:00:29,06:08:58,06:09:26,,,06:04:00,,06:08:00,,05:56:26,06:06:46,,,05:58:00
113712824239003001,,06:06:00,06:12:28,,06:10:04,,06:14:03,06:16:00,,,,06:21:00,,,,06:10:24,06:11:29,06:19:58,06:20:26,,,06:15:00,,06:19:00,,06:07:26,06:17:46,,,06:09:00
113712830239003001,,06:19:00,06:25:28,,06:23:04,,06:27:03,06:29:00,,,,06:34:00,,,,06:23:24,06:24:29,06:32:58,06:33:26,,,06:28:00,,06:32:00,,06:20:26,06:30:46,,,06:22:00
113712831239003001,,06:35:00,06:42:02,,06:39:15,,06:43:54,06:46:00,,,,06:51:00,,,,06:39:38,06:40:54,06:49:58,06:50:26,,,06:45:00,,06:49:00,,06:36:26,06:47:46,,,06:38:00
113712832239003001,,06:43:00,06:50:02,,06:47:15,,06:51:54,06:54:00,,,,06:59:00,,,,06:47:38,06:48:54,06:57:58,06:58:26,,,06:53:00,,06:57:00,,06:44:26,06:55:46,,,06:46:00
113712833239003001,,06:51:00,06:58:02,,06:55:15,,06:59:54,07:02:00,,,,07:07:00,,,,06:55:38,06:56:54,07:05:58,07:06:26,,,07:01:00,,07:05:00,,06:52:26,07:03:46,,,06:54:00
113712835239003001,,07:06:00,07:13:37,,07:10:26,,07:15:44,07:18:00,,,,07:23:00,,,,07:10:52,07:12:19,07:21:58,07:22:26,,,07:17:00,,07:21:00,,07:07:26,07:19:46,,,07:09:00
113712836239003001,,07:14:00,07:23:11,,07:19:36,,07:25:35,07:28:00,,,,07:33:00,,,,07:20:06,07:21:44,07:31:58,07:32:26,,,07:27:00,,07:31:00,,07:15:55,07:29:46,,,07:18:00
113712837239003001,,07:29:00,07:38:46,,07:34:47,,07:41:25,07:44:00,,,,07:49:00,,,,07:35:20,07:37:09,07:47:58,07:48:26,,,07:43:00,,07:47:00,,07:30:55,07:45:46,,,07:33:00
113712838239003001,,07:22:00,07:31:11,,07:27:36,,07:33:35,07:36:00,,,,07:41:00,,,,07:28:06,07:29:44,07:39:58,07:40:26,,,07:35:00,,07:39:00,,07:23:55,07:37:46,,,07:26:00
113712839239003001,,20:04:00,20:12:02,,20:09:15,,20:13:54,20:16:00,,,,20:21:00,,,,20:09:38,20:10:54,20:19:58,20:20:26,,,20:15:00,,20:19:00,,20:05:55,20:17:46,,,20:08:00
113712842239003001,,07:44:00,07:53:46,,07:49:47,,07:56:25,07:59:00,,,,08:04:00,,,,07:50:20,07:52:09,08:02:58,08:03:26,,,07:58:00,,08:02:00,,07:45:55,08:00:46,,,07:48:00
113712843239003001,19:41:00,,,19:33:00,,19:29:12,,,19:36:14,19:38:00,19:21:00,,19:26:00,19:33:48,19:35:31,,,,,19:21:17,19:22:05,,19:27:00,,19:23:00,,,19:24:23,19:39:27,
113712845239003001,,07:58:00,08:07:46,,08:03:47,,08:10:25,08:13:00,,,,08:18:00,,,,08:04:20,08:06:09,08:16:58,08:17:26,,,08:12:00,,08:16:00,,07:59:55,08:14:46,,,08:02:00
113712846239003001,,08:05:00,08:14:46,,08:10:47,,08:17:25,08:20:00,,,,08:25:00,,,,08:11:20,08:13:09,08:23:58,08:24:26,,,08:19:00,,08:23:00,,08:06:55,08:21:46,,,08:09:00
113712848239003001,19:34:00,,,19:26:00,,19:22:12,,,19:29:14,19:31:00,19:14:00,,19:19:00,19:26:48,19:28:31,,,,,19:14:17,19:15:05,,19:20:00,,19:16:00,,,19:17:23,19:32:27,
113712849239003001,,08:21:00,08:30:46,,08:26:47,,08:33:25,08:36:00,,,,08:41:00,,,,08:27:20,08:29:09,08:39:58,08:40:26,,,08:35:00,,08:39:00,,08:22:55,08:37:46,,,08:25:00
113712850239003001,,08:29:00,08:38:46,,08:34:47,,08:41:25,08:44:00,,,,08:49:00,,,,08:35:20,08:37:09,08:47:58,08:48:26,,,08:43:00,,08:47:00,,08:30:55,08:45:46,,,08:33:00
113712851239003001,,08:36:00,08:45:46,,08:41:47,,08:48:25,08:51:00,,,,08:56:00,,,,08:42:20,08:44:09,08:54:58,08:55:26,,,08:50:00,,08:54:00,,08:37:55,08:52:46,,,08:40:00
113712852239003001,,08:44:00,08:53:46,,08:49:47,,08:56:25,08:59:00,,,,09:04:00,,,,08:50:20,08:52:09,09:02:58,09:03:26,,,08:58:00,,09:02:00,,08:45:55,09:00:46,,,08:48:00
113712853239003001,19:26:00,,,19:18:00,,19:14:12,,,19:21:14,19:23:00,19:06:00,,19:11:00,19:18:48,19:20:31,,,,,19:06:17,19:07:05,,19:12:00,,19:08:00,,,19:09:23,19:24:27,
113712855239003001,,08:59:00,09:08:46,,09:04:47,,09:11:25,09:14:00,,,,09:19:00,,,,09:05:20,09:07:09,09:17:58,09:18:26,,,09:13:00,,09:17:00,,09:00:55,09:15:46,,,09:03:00
113712857239003001,,09:13:00,09:22:46,,09:18:47,,09:25:25,09:28:00,,,,09:33:00,,,,09:19:20,09:21:09,09:31:58,09:32:26,,,09:27:00,,09:31:00,,09:14:55,09:29:46,,,09:17:00
113712859239003001,,09:20:00,09:29:46,,09:25:47,,09:32:25,09:35:00,,,,09:40:00,,,,09:26:20,09:28:09,09:38:58,09:39:26,,,09:34:00,,09:38:00,,09:21:55,09:36:46,,,09:24:00
113712861239003001,,09:41:00,09:50:46,,09:46:47,,09:53:25,09:56:00,,,,10:01:00,,,,09:47:20,09:49:09,09:59:58,10:00:26,,,09:55:00,,09:59:00,,09:42:55,09:57:46,,,09:45:00
113712862239003001,,09:48:00,09:57:46,,09:53:47,,10:00:25,10:03:00,,,,10:08:00,,,,09:54:20,09:56:09,10:06:58,10:07:26,,,10:02:00,,10:06:00,,09:49:55,10:04:46,,,09:52:00
113712863239003001,,09:55:00,10:04:46,,10:00:47,,10:07:25,10:10:00,,,,10:15:00,,,,10:01:20,10:03:09,10:13:58,10:14:26,,,10:09:00,,10:13:00,,09:56:55,10:11:46,,,09:59:00
113712865239003001,,10:09:00,10:18:46,,10:14:47,,10:21:25,10:24:00,,,,10:29:00,,,,10:15:20,10:17:09,10:27:58,10:28:26,,,10:23:00,,10:27:00,,10:10:55,10:25:46,,,10:13:00
113712867239003001,,10:25:00,10:34:46,,10:30:47,,10:37:25,10:40:00,,,,10:45:00,,,,10:31:20,10:33:09,10:43:58,10:44:26,,,10:39:00,,10:43:00,,10:26:55,10:41:46,,,10:29:00
113712868239003001,,10:33:00,10:42:46,,10:38:47,,10:45:25,10:48:00,,,,10:53:00,,,,10:39:20,10:41:09,10:51:58,10:52:26,,,10:47:00,,10:51:00,,10:34:55,10:49:46,,,10:37:00
113712870239003001,,10:49:00,10:58:46,,10:54:47,,11:01:25,11:04:00,,,,11:09:00,,,,10:55:20,10:57:09,11:07:58,11:08:26,,,11:03:00,,11:07:00,,10:50:55,11:05:46,,,10:53:00
113712871239003001,,10:57:00,11:06:46,,11:02:47,,11:09:25,11:12:00,,,,11:17:00,,,,11:03:20,11:05:09,11:15:58,11:16:26,,,11:11:00,,11:15:00,,10:58:55,11:13:46,,,11:01:00
113712872239003001,,11:05:00,11:14:46,,11:10:47,,11:17:25,11:20:00,,,,11:25:00,,,,11:11:20,11:13:09,11:23:58,11:24:26,,,11:19:00,,11:23:00,,11:06:55,11:21:46,,,11:09:00
113712874239003001,,11:21:00,11:30:46,,11:26:47,,11:33:25,11:36:00,,,,11:41:00,,,,11:27:20,11:29:09,11:39:58,11:40:26,,,11:35:00,,11:39:00,,11:22:55,11:37:46,,,11:25:00
113712876239003001,,11:37:00,11:46:46,,11:42:47,,11:49:25,11:52:00,,,,11:57:00,,,,11:43:20,11:45:09,11:55:58,11:56:26,,,11:51:00,,11:55:00,,11:38:55,11:53:46,,,11:41:00
113712877239003001,,11:45:00,11:54:46,,11:50:47,,11:57:25,12:00:00,,,,12:05:00,,,,11:51:20,11:53:09,12:03:58,12:04:26,,,11:59:00,,12:03:00,,11:46:55,12:01:46,,,11:49:00
113712879239003001,,12:01:00,12:10:46,,12:06:47,,12:13:25,12:16:00,,,,12:21:00,,,,12:07:20,12:09:09,12:19:58,12:20:26,,,12:15:00,,12:19:00,,12:02:55,12:17:46,,,12:05:00
113712880239003001,,12:09:00,12:18:46,,12:14:47,,12:21:25,12:24:00,,,,12:29:00,,,,12:15:20,12:17:09,12:27:58,12:28:26,,,12:23:00,,12:27:00,,12:10:55,12:25:46,,,12:13:00
113712881239003001,,12:17:00,12:26:46,,12:22:47,,12:29:25,12:32:00,,,,12:37:00,,,,12:23:20,12:25:09,12:35:58,12:36:26,,,12:31:00,,12:35:00,,12:18:55,12:33:46,,,12:21:00
113712883239003001,,12:33:00,12:42:46,,12:38:47,,12:45:25,12:48:00,,,,12:53:00,,,,12:39:20,12:41:09,12:51:58,12:52:26,,,12:47:00,,12:51:00,,12:34:55,12:49:46,,,12:37:00
113712885239003001,,12:49:00,12:58:46,,12:54:47,,13:01:25,13:04:00,,,,13:09:00,,,,12:55:20,12:57:09,13:07:58,13:08:26,,,13:03:00,,13:07:00,,12:50:55,13:05:46,,,12:53:00
113712886239003001,,12:57:00,13:06:46,,13:02:47,,13:09:25,13:12:00,,,,13:17:00,,,,13:03:20,13:05:09,13:15:58,13:16:26,,,13:11:00,,13:15:00,,12:58:55,13:13:46,,,13:01:00
113712888239003001,,13:13:00,13:22:46,,13:18:47,,13:25:25,13:28:00,,,,13:33:00,,,,13:19:20,13:21:09,13:31:58,13:32:26,,,13:27:00,,13:31:00,,13:14:55,13:29:46,,,13:17:00
113712889239003001,,13:21:00,13:30:46,,13:26:47,,13:33:25,13:36:00,,,,13:41:00,,,,13:27:20,13:29:09,13:39:58,13:40:26,,,13:35:00,,13:39:00,,13:22:55,13:37:46,,,13:25:00
113712890239003001,,13:29:00,13:38:46,,13:34:47,,13:41:25,13:44:00,,,,13:49:00,,,,13:35:20,13:37:09,13:47:58,13:48:26,,,13:43:00,,13:47:00,,13:30:55,13:45:46,,,13:33:00
113712892239003001,,13:45:00,13:54:46,,13:50:47,,13:57:25,14:00:00,,,,14:05:00,,,,13:51:20,13:53:09,14:03:58,14:04:26,,,13:59:00,,14:03:00,,13:46:55,14:01:46,,,13:49:00
113712894239003001,,14:01:00,14:10:46,,14:06:47,,14:13:25,14:16:00,,,,14:21:00,,,,14:07:20,14:09:09,14:19:58,14:20:26,,,14:15:00,,14:19:00,,14:02:55,14:17:46,,,14:05:00
113712895239003001,,14:09:00,14:18:46,,14:14:47,,14:21:25,14:24:00,,,,14:29:00,,,,14:15:20,14:17:09,14:27:58,14:28:26,,,14:23:00,,14:27:00,,14:10:55,14:25:46,,,14:13:00
113712897239003001,,14:25:00,14:34:46,,14:30:47,,14:37:25,14:40:00,,,,14:45:00,,,,14:31:20,14:33:09,14:43:58,14:44:26,,,14:39:00,,14:43:00,,14:26:55,14:41:46,,,14:29:00
113712898239003001,,14:33:00,14:42:46,,14:38:47,,14:45:25,14:48:00,,,,14:53:00,,,,14:39:20,14:41:09,14:51:58,14:52:26,,,14:47:00,,14:51:00,,14:34:55,14:49:46,,,14:37:00
113712899239003001,,14:41:00,14:50:46,,14:46:47,,14:53:25,14:56:00,,,,15:01:00,,,,14:47:20,14:49:09,14:59:58,15:00:26,,,14:55:00,,14:59:00,,14:42:55,14:57:46,,,14:45:00
113712901239003001,,14:57:00,15:07:21,,15:02:58,,15:10:16,15:13:00,,,,15:18:00,,,,15:03:34,15:05:34,15:16:58,15:17:26,,,15:12:00,,15:16:00,,14:58:55,15:14:46,,,15:01:00
113712903239003001,,15:12:00,15:23:21,,15:18:58,,15:26:16,15:29:00,,,,15:34:00,,,,15:19:34,15:21:34,15:32:58,15:33:26,,,15:28:00,,15:32:00,,15:14:24,15:30:46,,,15:17:00
113712904239003001,,15:20:00,15:31:21,,15:26:58,,15:34:16,15:37:00,,,,15:42:00,,,,15:27:34,15:29:34,15:40:58,15:41:26,,,15:36:00,,15:40:00,,15:22:24,15:38:46,,,15:25:00
113712906239003001,,15:34:00,15:46:55,,15:42:09,,15:50:06,15:53:00,,,,15:58:00,,,,15:42:48,15:44:59,15:56:58,15:57:26,,,15:52:00,,15:56:00,,15:36:52,15:54:46,,,15:40:00
113712907239003001,,15:42:00,15:54:55,,15:50:09,,15:58:06,16:01:00,,,,16:06:00,,,,15:50:48,15:52:59,16:04:58,16:05:26,,,16:00:00,,16:04:00,,15:44:52,16:02:46,,,15:48:00
113712908239003001,,15:49:00,16:01:55,,15:57:09,,16:05:06,16:08:00,,,,16:13:00,,,,15:57:48,15:59:59,16:11:58,16:12:26,,,16:07:00,,16:11:00,,15:51:52,16:09:46,,,15:55:00
113712909239003001,,15:57:00,16:09:55,,16:05:09,,16:13:06,16:16:00,,,,16:21:00,,,,16:05:48,16:07:59,16:19:58,16:20:26,,,16:15:00,,16:19:00,,15:59:52,16:17:46,,,16:03:00
113712911239003001,,16:12:00,16:24:55,,16:20:09,,16:28:06,16:31:00,,,,16:36:00,,,,16:20:48,16:22:59,16:34:58,16:35:26,,,16:30:00,,16:34:00,,16:14:52,16:32:46,,,16:18:00
113712913239003001,,16:27:00,16:39:55,,16:35:09,,16:43:06,16:46:00,,,,16:51:00,,,,16:35:48,16:37:59,16:49:58,16:50:26,,,16:45:00,,16:49:00,,16:29:52,16:47:46,,,16:33:00
113712915239003001,,16:42:00,16:54:55,,16:50:09,,16:58:06,17:01:00,,,,17:06:00,,,,16:50:48,16:52:59,17:04:58,17:05:26,,,17:00:00,,17:04:00,,16:44:52,17:02:46,,,16:48:00
113712917239003001,,16:57:00,17:09:55,,17:05:09,,17:13:06,17:16:00,,,,17:21:00,,,,17:05:48,17:07:59,17:19:58,17:20:26,,,17:15:00,,17:19:00,,16:59:52,17:17:46,,,17:03:00
113712918239003001,,17:04:00,17:16:55,,17:12:09,,17:20:06,17:23:00,,,,17:28:00,,,,17:12:48,17:14:59,17:26:58,17:27:26,,,17:22:00,,17:26:00,,17:06:52,17:24:46,,,17:10:00
113712919239003001,,17:12:00,17:24:55,,17:20:09,,17:28:06,17:31:00,,,,17:36:00,,,,17:20:48,17:22:59,17:34:58,17:35:26,,,17:30:00,,17:34:00,,17:14:52,17:32:46,,,17:18:00
113712920239003001,,17:19:00,17:31:55,,17:27:09,,17:35:06,17:38:00,,,,17:43:00,,,,17:27:48,17:29:59,17:41:58,17:42:26,,,17:37:00,,17:41:00,,17:21:52,17:39:46,,,17:25:00
113712922239003001,,17:34:00,17:46:55,,17:42:09,,17:50:06,17:53:00,,,,17:58:00,,,,17:42:48,17:44:59,17:56:58,17:57:26,,,17:52:00,,17:56:00,,17:36:52,17:54:46,,,17:40:00
113712924239003001,,17:49:00,18:01:55,,17:57:09,,18:05:06,18:08:00,,,,18:13:00,,,,17:57:48,17:59:59,18:11:58,18:12:26,,,18:07:00,,18:11:00,,17:51:52,18:09:46,,,17:55:00
113712926239003001,,18:04:00,18:16:55,,18:12:09,,18:20:06,18:23:00,,,,18:28:00,,,,18:12:48,18:14:59,18:26:58,18:27:26,,,18:22:00,,18:26:00,,18:06:52,18:24:46,,,18:10:00
113712928239003001,,18:19:00,18:31:55,,18:27:09,,18:35:06,18:38:00,,,,18:43:00,,,,18:27:48,18:29:59,18:41:58,18:42:26,,,18:37:00,,18:41:00,,18:21:52,18:39:46,,,18:25:00
113712929239003001,,18:27:00,18:39:21,,18:34:58,,18:42:16,18:45:00,,,,18:50:00,,,,18:35:34,18:37:34,18:48:58,18:49:26,,,18:44:00,,18:48:00,,18:29:52,18:46:46,,,18:33:00
113712930239003001,,18:34:00,18:45:21,,18:40:58,,18:48:16,18:51:00,,,,18:56:00,,,,18:41:34,18:43:34,18:54:58,18:55:26,,,18:50:00,,18:54:00,,18:36:24,18:52:46,,,18:39:00
113712931239003001,,18:42:00,18:53:21,,18:48:58,,18:56:16,18:59:00,,,,19:04:00,,,,18:49:34,18:51:34,19:02:58,19:03:26,,,18:58:00,,19:02:00,,18:44:24,19:00:46,,,18:47:00
113712933239003001,,18:57:00,19:07:46,,19:03:47,,19:10:25,19:13:00,,,,19:18:00,,,,19:04:20,19:06:09,19:16:58,19:17:26,,,19:12:00,,19:16:00,,18:59:24,19:14:46,,,19:02:00
113712934239003001,,19:04:00,19:14:46,,19:10:47,,19:17:25,19:20:00,,,,19:25:00,,,,19:11:20,19:13:09,19:23:58,19:24:26,,,19:19:00,,19:23:00,,19:06:24,19:21:46,,,19:09:00
113712936239003001,,19:19:00,19:29:46,,19:25:47,,19:32:25,19:35:00,,,,19:40:00,,,,19:26:20,19:28:09,19:38:58,19:39:26,,,19:34:00,,19:38:00,,19:21:24,19:36:46,,,19:24:00
113712938239003001,,19:34:00,19:43:37,,19:40:26,,19:45:44,19:48:00,,,,19:53:00,,,,19:40:52,19:42:19,19:51:58,19:52:26,,,19:47:00,,19:51:00,,19:36:24,19:49:46,,,19:39:00
113712939239003001,,19:41:00,19:50:37,,19:47:26,,19:52:44,19:55:00,,,,20:00:00,,,,19:47:52,19:49:19,19:58:58,19:59:26,,,19:54:00,,19:58:00,,19:43:24,19:56:46,,,19:46:00
113712940239003001,,19:49:00,19:58:37,,19:55:26,,20:00:44,20:03:00,,,,20:08:00,,,,19:55:52,19:57:19,20:06:58,20:07:26,,,20:02:00,,20:06:00,,19:51:24,20:04:46,,,19:54:00
113712942239003001,19:57:00,,,19:49:00,,19:45:12,,,19:52:14,19:54:00,19:37:00,,19:42:00,19:49:48,19:51:31,,,,,19:37:17,19:38:05,,19:43:00,,19:39:00,,,19:40:23,19:55:27,
113712944239003001,06:10:00,,,06:03:00,,05:59:50,,,06:05:35,06:07:00,05:53:00,,05:57:00,06:03:38,06:05:01,,,,,05:53:17,05:54:05,,05:58:00,,05:55:00,,,05:55:55,06:08:27,
113712946239003001,06:27:00,,,06:20:00,,06:16:50,,,06:22:35,06:24:00,06:10:00,,06:14:00,06:20:38,06:22:01,,,,,06:10:17,06:11:05,,06:15:00,,06:12:00,,,06:12:55,06:25:27,
113712947239003001,06:35:00,,,06:27:00,,06:23:50,,,06:29:35,06:31:00,06:17:00,,06:21:00,06:27:38,06:29:01,,,,,06:17:17,06:18:05,,06:22:00,,06:19:00,,,06:19:55,06:32:57,
113712948239003001,06:43:00,,,06:34:00,,06:30:50,,,06:37:14,06:39:00,06:24:00,,06:28:00,06:34:48,06:36:31,,,,,06:24:17,06:25:05,,06:29:00,,06:26:00,,,06:26:55,06:40:57,
113712950239003001,06:59:00,,,06:50:00,,06:46:12,,,06:53:14,06:55:00,06:39:00,,06:43:00,06:50:48,06:52:31,,,,,06:39:17,06:40:05,,06:44:00,,06:41:00,,,06:41:55,06:56:57,
113712951239003001,07:06:00,,,06:57:00,,06:53:12,,,07:00:14,07:02:00,06:45:00,,06:50:00,06:57:48,06:59:31,,,,,06:45:17,06:46:05,,06:51:00,,06:47:00,,,06:48:23,07:03:57,
113712952239003001,07:14:00,,,07:04:00,,07:00:12,,,07:07:53,07:10:00,06:52:00,,06:57:00,07:04:58,07:07:01,,,,,06:52:17,06:53:05,,06:58:00,,06:54:00,,,06:55:23,07:11:57,
113712953239003001,07:22:00,,,07:12:00,,07:08:12,,,07:15:53,07:18:00,06:59:00,,07:04:00,07:12:58,07:15:01,,,,,06:59:17,07:00:05,,07:06:00,,07:01:00,,,07:02:23,07:19:57,
113712955239003001,19:12:00,,,19:04:00,,19:00:12,,,19:07:14,19:09:00,18:51:00,,18:56:00,19:04:48,19:06:31,,,,,18:51:17,18:52:05,,18:58:00,,18:53:00,,,18:54:23,19:10:27,
113712956239003001,07:36:00,,,07:26:00,,07:22:12,,,07:29:53,07:32:00,07:12:00,,07:18:00,07:26:58,07:29:01,,,,,07:12:26,07:13:38,,07:20:00,,07:15:00,,,07:16:23,07:33:57,
113712958239003001,07:51:00,,,07:41:00,,07:36:35,,,07:44:53,07:47:00,07:26:00,,07:32:00,07:41:58,07:44:01,,,,,07:26:26,07:27:38,,07:34:00,,07:29:00,,,07:30:23,07:48:57,
113712959239003001,07:58:00,,,07:48:00,,07:43:35,,,07:51:53,07:54:00,07:33:00,,07:39:00,07:48:58,07:51:01,,,,,07:33:26,07:34:38,,07:41:00,,07:36:00,,,07:37:23,07:55:57,
113712962239003001,08:14:00,,,08:03:00,,07:58:35,,,08:07:31,08:10:00,07:48:00,,07:54:00,08:04:07,08:06:31,,,,,07:48:26,07:49:38,,07:56:00,,07:51:00,,,07:52:23,08:11:57,
113712963239003001,08:21:00,,,08:10:00,,08:04:57,,,08:14:31,08:17:00,07:54:00,,08:00:00,08:11:07,08:13:31,,,,,07:54:26,07:55:38,,08:02:00,,07:57:00,,,07:58:23,08:18:57,
113712964239003001,08:29:00,,,08:18:00,,08:12:57,,,08:22:31,08:25:00,08:02:00,,08:08:00,08:19:07,08:21:31,,,,,08:02:26,08:03:38,,08:10:00,,08:05:00,,,08:06:23,08:26:57,
113712965239003001,18:57:00,,,18:48:00,,18:43:35,,,18:51:14,18:53:00,18:34:00,,18:39:00,18:48:48,18:50:31,,,,,18:34:17,18:35:05,,18:41:00,,18:36:00,,,18:37:23,18:54:57,
113712966239003001,08:37:00,,,08:26:00,,08:20:57,,,08:30:31,08:33:00,08:10:00,,08:16:00,08:27:07,08:29:31,,,,,08:10:26,08:11:38,,08:18:00,,08:13:00,,,08:14:23,08:34:57,
113712968239003001,08:52:00,,,08:41:00,,08:35:57,,,08:45:31,08:48:00,08:25:00,,08:31:00,08:42:07,08:44:31,,,,,08:25:26,08:26:38,,08:33:00,,08:28:00,,,08:29:23,08:49:57,
113712970239003001,18:49:00,,,18:39:00,,18:34:35,,,18:42:53,18:45:00,18:25:00,,18:30:00,18:39:58,18:42:01,,,,,18:25:17,18:26:05,,18:32:00,,18:27:00,,,18:28:23,18:46:57,
113712971239003001,09:06:00,,,08:55:00,,08:49:57,,,08:59:31,09:02:00,08:39:00,,08:45:00,08:56:07,08:58:31,,,,,08:39:26,08:40:38,,08:47:00,,08:42:00,,,08:43:23,09:03:57,
113712972239003001,09:13:00,,,09:03:00,,08:57:57,,,09:06:53,09:09:00,08:47:00,,08:53:00,09:03:58,09:06:01,,,,,08:47:26,08:48:38,,08:55:00,,08:50:00,,,08:51:23,09:10:57,
113712974239003001,09:34:00,,,09:25:00,,09:21:12,,,09:28:14,09:30:00,09:12:00,,09:17:00,09:25:48,09:27:31,,,,,09:12:17,09:13:05,,09:19:00,,09:14:00,,,09:15:23,09:31:57,
113712975239003001,09:41:00,,,09:32:00,,09:28:12,,,09:35:14,09:37:00,09:19:00,,09:24:00,09:32:48,09:34:31,,,,,09:19:17,09:20:05,,09:26:00,,09:21:00,,,09:22:23,09:38:57,
113712976239003001,09:48:00,,,09:39:00,,09:35:12,,,09:42:14,09:44:00,09:26:00,,09:31:00,09:39:48,09:41:31,,,,,09:26:17,09:27:05,,09:33:00,,09:28:00,,,09:29:23,09:45:57,
113712978239003001,10:02:00,,,09:53:00,,09:49:12,,,09:56:14,09:58:00,09:40:00,,09:45:00,09:53:48,09:55:31,,,,,09:40:17,09:41:05,,09:47:00,,09:42:00,,,09:43:23,09:59:57,
113712980239003001,10:17:00,,,10:08:00,,10:04:12,,,10:11:14,10:13:00,09:55:00,,10:00:00,10:08:48,10:10:31,,,,,09:55:17,09:56:05,,10:02:00,,09:57:00,,,09:58:23,10:14:57,
113712981239003001,10:25:00,,,10:16:00,,10:12:12,,,10:19:14,10:21:00,10:03:00,,10:08:00,10:16:48,10:18:31,,,,,10:03:17,10:04:05,,10:10:00,,10:05:00,,,10:06:23,10:22:57,
113712983239003001,10:41:00,,,10:32:00,,10:28:12,,,10:35:14,10:37:00,10:19:00,,10:24:00,10:32:48,10:34:31,,,,,10:19:17,10:20:05,,10:26:00,,10:21:00,,,10:22:23,10:38:57,
113712984239003001,10:49:00,,,10:40:00,,10:36:12,,,10:43:14,10:45:00,10:27:00,,10:32:00,10:40:48,10:42:31,,,,,10:27:17,10:28:05,,10:34:00,,10:29:00,,,10:30:23,10:46:57,
113712985239003001,10:57:00,,,10:48:00,,10:44:12,,,10:51:14,10:53:00,10:35:00,,10:40:00,10:48:48,10:50:31,,,,,10:35:17,10:36:05,,10:42:00,,10:37:00,,,10:38:23,10:54:57,
113712987239003001,11:13:00,,,11:04:00,,11:00:12,,,11:07:14,11:09:00,10:51:00,,10:56:00,11:04:48,11:06:31,,,,,10:51:17,10:52:05,,10:58:00,,10:53:00,,,10:54:23,11:10:57,
113712989239003001,11:29:00,,,11:20:00,,11:16:12,,,11:23:14,11:25:00,11:07:00,,11:12:00,11:20:48,11:22:31,,,,,11:07:17,11:08:05,,11:14:00,,11:09:00,,,11:10:23,11:26:57,
113712990239003001,11:37:00,,,11:28:00,,11:24:12,,,11:31:14,11:33:00,11:15:00,,11:20:00,11:28:48,11:30:31,,,,,11:15:17,11:16:05,,11:22:00,,11:17:00,,,11:18:23,11:34:57,
113712992239003001,11:53:00,,,11:44:00,,11:40:12,,,11:47:14,11:49:00,11:31:00,,11:36:00,11:44:48,11:46:31,,,,,11:31:17,11:32:05,,11:38:00,,11:33:00,,,11:34:23,11:50:57,
113712993239003001,12:01:00,,,11:52:00,,11:48:12,,,11:55:14,11:57:00,11:39:00,,11:44:00,11:52:48,11:54:31,,,,,11:39:17,11:40:05,,11:46:00,,11:41:00,,,11:42:23,11:58:57,
113712994239003001,12:09:00,,,12:00:00,,11:56:12,,,12:03:14,12:05:00,11:47:00,,11:52:00,12:00:48,12:02:31,,,,,11:47:17,11:48:05,,11:54:00,,11:49:00,,,11:50:23,12:06:57,
113712996239003001,12:25:00,,,12:16:00,,12:12:12,,,12:19:14,12:21:00,12:03:00,,12:08:00,12:16:48,12:18:31,,,,,12:03:17,12:04:05,,12:10:00,,12:05:00,,,12:06:23,12:22:57,
113712998239003001,12:41:00,,,12:32:00,,12:28:12,,,12:35:14,12:37:00,12:19:00,,12:24:00,12:32:48,12:34:31,,,,,12:19:17,12:20:05,,12:26:00,,12:21:00,,,12:22:23,12:38:57,
113712999239003001,12:49:00,,,12:40:00,,12:36:12,,,12:43:14,12:45:00,12:27:00,,12:32:00,12:40:48,12:42:31,,,,,12:27:17,12:28:05,,12:34:00,,12:29:00,,,12:30:23,12:46:57,
113713001239003001,13:05:00,,,12:56:00,,12:52:12,,,12:59:14,13:01:00,12:43:00,,12:48:00,12:56:48,12:58:31,,,,,12:43:17,12:44:05,,12:50:00,,12:45:00,,,12:46:23,13:02:57,
113713002239003001,13:13:00,,,13:04:00,,13:00:12,,,13:07:14,13:09:00,12:51:00,,12:56:00,13:04:48,13:06:31,,,,,12:51:17,12:52:05,,12:58:00,,12:53:00,,,12:54:23,13:10:57,
113713003239003001,13:21:00,,,13:12:00,,13:08:12,,,13:15:14,13:17:00,12:59:00,,13:04:00,13:12:48,13:14:31,,,,,12:59:17,13:00:05,,13:06:00,,13:01:00,,,13:02:23,13:18:57,
